43.726140,-79.448250
43.725930,-79.448170
43.725720,-79.448090
43.725510,-79.448000
43.725300,-79.447920
43.725100,-79.447840
43.724890,-79.447760
43.724670,-79.447680
43.724450,-79.447590
43.724240,-79.447510
43.724020,-79.447430
43.723800,-79.447340
43.723590,-79.447270
43.723380,-79.447180
43.723170,-79.447100
43.722950,-79.447010
43.722740,-79.446930
43.722520,-79.446840
43.722300,-79.446750
43.722080,-79.446660
43.721850,-79.446570
43.721620,-79.446480
43.721400,-79.446400
43.721160,-79.446310
43.720930,-79.446220
43.720710,-79.446130
43.720480,-79.446060
43.720240,-79.445970
43.720010,-79.445890
43.719790,-79.445800
43.719550,-79.445720
43.719300,-79.445610
43.719070,-79.445510
43.718840,-79.445420
43.718620,-79.445330
43.718410,-79.445250
43.718190,-79.445160
43.717960,-79.445070
43.717750,-79.445000
43.717540,-79.444930
43.717320,-79.444860
43.717090,-79.444770
43.716890,-79.444700
43.716660,-79.444630
43.716450,-79.444560
43.716240,-79.444490
43.716030,-79.444410
43.715830,-79.444330
43.715610,-79.444260
43.715410,-79.444170
43.715190,-79.444110
43.714980,-79.444020
43.714780,-79.443940
43.714570,-79.443850
43.714360,-79.443760
43.714150,-79.443680
43.713940,-79.443600
43.713740,-79.443530
43.713510,-79.443430
43.713280,-79.443340
43.713050,-79.443250
43.712830,-79.443170
43.712610,-79.443080
43.712380,-79.443000
43.712160,-79.442920
43.711940,-79.442820
43.711740,-79.442710
43.711530,-79.442610
43.711320,-79.442510
43.711120,-79.442400
43.710910,-79.442290
43.710700,-79.442160
43.710500,-79.442050
43.710290,-79.441920
43.710090,-79.441790
43.709900,-79.441650
43.709690,-79.441530
43.709500,-79.441390
43.709320,-79.441250
43.709110,-79.441130
43.708910,-79.441000
43.708720,-79.440850
43.708510,-79.440740
43.708310,-79.440610
43.708110,-79.440480
43.707900,-79.440340
43.707690,-79.440200
43.707500,-79.440060
43.707300,-79.439940
43.707090,-79.439810
43.706890,-79.439690
43.706690,-79.439550
43.706500,-79.439430
43.706310,-79.439320
43.706130,-79.439210
43.705950,-79.439090
43.705780,-79.438990
43.705620,-79.438890
43.705470,-79.438810
43.705330,-79.438740
43.705210,-79.438690
43.705100,-79.438630
43.704980,-79.438580
43.704860,-79.438530
43.704750,-79.438480
43.704650,-79.438440
43.704560,-79.438410
43.704500,-79.438400
43.704430,-79.438370
43.704370,-79.438340
43.704320,-79.438310
43.704280,-79.438300
43.704240,-79.438280
43.704200,-79.438260
43.704140,-79.438240
43.704100,-79.438230
43.704060,-79.438220
43.704030,-79.438210
43.703980,-79.438190
43.703940,-79.438160
43.703880,-79.438140
43.703830,-79.438110
43.703780,-79.438090
43.703720,-79.438060
43.703670,-79.438040
43.703620,-79.438030
43.703580,-79.438010
43.703530,-79.438000
43.703470,-79.437970
43.703420,-79.437960
43.703350,-79.437930
43.703290,-79.437900
43.703230,-79.437870
43.703170,-79.437840
43.703120,-79.437810
43.703050,-79.437780
43.702990,-79.437760
43.702950,-79.437730
43.702890,-79.437750
43.702830,-79.437730
43.702780,-79.437710
43.702740,-79.437690
43.702700,-79.437660
43.702680,-79.437650
43.702650,-79.437650
43.702600,-79.437630
43.702560,-79.437610
43.702520,-79.437610
43.702500,-79.437600
43.702500,-79.437600
43.702500,-79.437590
43.702490,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437580
43.702480,-79.437590
43.702480,-79.437590
43.702480,-79.437590
43.702480,-79.437590
43.702480,-79.437590
43.702470,-79.437580
43.702450,-79.437570
43.702420,-79.437560
43.702390,-79.437550
43.702340,-79.437540
43.702290,-79.437510
43.702220,-79.437490
43.702160,-79.437460
43.702090,-79.437440
43.702010,-79.437400
43.701960,-79.437380
43.701880,-79.437350
43.701800,-79.437310
43.701730,-79.437280
43.701660,-79.437260
43.701580,-79.437240
43.701510,-79.437220
43.701430,-79.437210
43.701360,-79.437200
43.701310,-79.437190
43.701270,-79.437170
43.701210,-79.437160
43.701160,-79.437150
43.701130,-79.437140
43.701090,-79.437140
43.701060,-79.437130
43.701050,-79.437130
43.701040,-79.437130
43.701030,-79.437120
43.701020,-79.437120
43.701030,-79.437120
43.701030,-79.437120
43.701020,-79.437120
43.701030,-79.437110
43.701030,-79.437120
43.701030,-79.437110
43.701030,-79.437120
43.701030,-79.437110
43.701030,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701020,-79.437110
43.701010,-79.437100
43.700990,-79.437100
43.700970,-79.437090
43.700950,-79.437080
43.700950,-79.437080
43.700950,-79.437090
43.700950,-79.437090
43.700950,-79.437090
43.700950,-79.437090
43.700950,-79.437100
43.700950,-79.437100
43.700950,-79.437100
43.700940,-79.437100
43.700940,-79.437090
43.700940,-79.437090
43.700950,-79.437080
43.700940,-79.437080
43.700940,-79.437090
43.700930,-79.437090
43.700920,-79.437090
43.700890,-79.437080
43.700850,-79.437070
43.700800,-79.437060
43.700740,-79.437040
43.700690,-79.437030
43.700620,-79.437010
43.700550,-79.436990
43.700470,-79.436970
43.700390,-79.436950
43.700320,-79.436920
43.700240,-79.436910
43.700180,-79.436900
43.700140,-79.436880
43.700090,-79.436870
43.700040,-79.436860
43.699980,-79.436850
43.699910,-79.436830
43.699850,-79.436810
43.699770,-79.436790
43.699710,-79.436770
43.699660,-79.436750
43.699600,-79.436730
43.699540,-79.436710
43.699500,-79.436700
43.699470,-79.436700
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
43.699460,-79.436690
